,cid,podcaster_id,title,episode_count,sub_count,primary_cid
401,3546792,20100942.0,Ketab Jibi | پادکست کتاب جیبی,85,682,4894158.0
402,2505622,,سینما، سریال، و دیگر هیچ: نقد و بررسی فیلم و سریال‌های ایران و جهان,6,324,
403,3130079,,First forex1,1,2,
404,2046331,11296607.0,TahlilBazi,1,17,
405,3594900,,A HISTORY OF WESTERN PHILOSOPHY تاریخ فلسفه غرب,1,299,
406,1392517,7944743.0,پادکست تکامل,27,1184,1391813.0
407,2206267,,پادکست تکامل,27,137,
408,2474589,,Maybe this is life,1,3,
409,2744057,,Seo,12,13,
410,2852156,18395361.0,Talksio Podcast,54,167,
411,2442414,11143815.0,وقت خواب | پادکستی برای رفع بی خوابی,8,8362,
412,3009175,,BAZTAB | بازتاب,15,10479,
413,3147705,,Erst,1,2,
414,5014786,,Amiamtaheri,1,0,
415,3349954,,Web,1,0,
416,2403741,,Tehran-e man | تهران من,6,32,
417,4957552,24333423.0,نون سبز | Green N |  پادکست فارسی کتابخوانی نون سبز,58,524,
418,3976197,20737491.0,استارت کست | StartCast,1,0,3660994.0
419,3660994,20737491.0,استارت کست | StartCast,15,11027,
420,4051782,21830109.0,پادکست آذرخش مکری - azarakhsh mokri,294,62518,
421,3022583,18451236.0,ZarafeSefid | پادکست فارسی زرافه سفید,11,1156,
422,2804538,18867238.0,Erotik Podcast | پادکست اروتیک,8,153,
423,2854332,18251117.0,Deutschegration پادکست فارسی,6,3,3685252.0
424,3685252,18251117.0,Deutschegration پادکست فارسی,6,1478,
425,2756062,18251117.0,Deutschegration پادکست فارسی,6,1066,3685252.0
426,102234,,Wieso nicht? | یاد‌گیری آلمانی | Deutsche Welle,20,28,2623449.0
427,2623449,,Wieso nicht? | یاد‌گیری آلمانی | Deutsche Welle,20,358,
428,1437862,,برآیندگان: از زبان زنان,4,87,4473011.0
429,4473011,,برآیندگان: از زبان زنان,4,126,
430,3115781,,Mojtaba,1,0,
431,4213989,,۱۳ کاری که زنان دارای ذهن قوی انجام نمی دهند.,1,347,
432,3075861,,Hodacast پادکست فارسی,1,39,
433,3583773,,Philosophy,2,3,
434,3473578,8589558.0,Nazarbaz پادکست فارسی,32,28,
435,3994986,,مهارت های زندگی,5,186,
436,2762927,18281615.0,Digicast | دیجی‌کست,14,55,
437,3607511,,Ferdosi,1,4,
438,2726891,19253208.0,Gamino | گامینو,22,202,
439,5360801,25682249.0,نسخه پیچ | Noskhehpich,14,1,4942387.0
440,2415692,15990914.0,Germania,30,722,
441,4206261,13976402.0,پادکست راوکده,30,93027,
442,5566358,13976402.0,پادکست راوکده,30,427,4206261.0
443,2154393,13953794.0,Gazettecast /پادکست گازت,47,10052,4967636.0
444,4967636,13953794.0,Gazettecast /پادکست گازت,46,14982,
445,5015213,14733328.0,پادکست حقوقی دفیله | Defile Legal Podcast,20,12775,
446,2210385,14733328.0,پادکست حقوقی دفیله | Defile Legal Podcast,20,10293,5015213.0
447,2952723,18288287.0,پادکست جنون Junoonpodcast,66,8295,4922403.0
448,4922403,18288287.0,پادکست جنون Junoonpodcast,38,31004,
449,4659016,16311133.0,رادیو قجرتایم,17,83518,
450,5061564,16311133.0,رادیو قجرتایم,17,269,4659016.0
451,5084344,,شبگرد | Shabgard,14,0,5069033.0
452,4730358,23795030.0,مستر ملک,15,60,
453,3891899,,Ketab cast,1,47,
454,1755339,12819871.0,Zabane Ghesseha | پادکست زبان قصه‌ها,24,985,
455,3489935,19212406.0,CutBook,5,27,
456,3761433,20253782.0,Taravuhs / پادکست فارسی تراوش,9,135,
457,2820575,,Clock cast پادکست فارسی,6,257,
458,3328469,,Parisa1234567,1,4,
459,3659850,,Che Podcast,2,2,
460,3938293,,Arsalan,1,0,
461,4382528,,Radio Delbar | رادیو دلبر,3,110,
462,2620330,,SARV CHOIR's Practice Podcast,12,0,
463,2742731,18195088.0,horny but healthy | پادکست فارسی آتیشی ولی سالم,6,768,
464,2364121,7859627.0,پادکست فارسی واوکست / Vavcast,6,2,2363282.0
465,2363282,7859627.0,پادکست فارسی واوکست / Vavcast,6,14188,
466,2186324,7859627.0,پادکست فارسی واوکست / Vavcast,6,768,2363282.0
467,1954244,12192372.0,سکوت بره‌ها | Sokoote Barreha,42,5766,2417556.0
468,2417556,12192372.0,سکوت بره‌ها | Sokoote Barreha,42,27476,
469,2534946,,DonadanPod | پادکست دُنادانپاد,30,189,
470,2501973,16698595.0,موج کودک | پادکست فارسی,18,737,
471,2982387,,در باب حکمت زندگی,1,269,
472,3381495,,eksir/اکسیر,10,53,
473,2999778,,Noori Baraye Rah,18,8,
474,1465483,9140446.0,پادکست هشتگ زندگی,198,6117,
475,2851140,18568153.0,Tintin Pod | تن تن پاد,16,655,
476,2492057,10034149.0,DialogueBox,117,11691,1798319.0
477,2946300,10648092.0,رادیو نیست: تکه صدا,207,759,
478,2314758,,پادکست گوشه,53,2752,
479,4906765,19221286.0,Tabaghe 16 طبقه,121,104717,
480,3083907,19221286.0,Tabaghe 16 طبقه,121,15459,4906765.0
481,26709,,Marktplatz- زبان آلمانی در اقتصاد | یاد‌گیری آلمانی | Deutsche Welle,26,76,2623658.0
482,2623658,,Marktplatz- زبان آلمانی در اقتصاد | یاد‌گیری آلمانی | Deutsche Welle,26,664,
483,3367953,17568299.0,پادکست معماری زاویه,4,376,
484,2567168,,Learning OpenGL,1,0,
485,2625931,,Radio D 2| قسمت دوم | یاد‌گیری آلمانی | Deutsche Welle,25,169,
486,131457,,Radio D 2| قسمت دوم | یاد‌گیری آلمانی | Deutsche Welle,25,57,2625931.0
487,3572355,,فلسفه برای کودکان,4,218,
488,2838623,,Comicorn | کمیکورن,2,67,
489,2813393,,Little Prince,2,95,
490,4386275,,Crypto in Farsi - رمزارز,8,199,
491,2176402,14211905.0,ژرفا - Zharfa,26,34299,
492,4907347,16858204.0,Scrooge Podcast | اسکروج پادکست,16,4457,
493,2499060,16858204.0,Scrooge Podcast | اسکروج پادکست,16,1388,4907347.0
494,2272854,,کودکانه‌های راوی گنبد کبود,51,549,
495,4500569,22907200.0,Ramin,148,413,
496,4789515,21224582.0,کمی بهتر,15,31,
497,3348608,,DeepTalk with Ashkan Emami | پادکست فارسی,54,16,3324209.0
498,5201970,,SBS Persian - اس بی اس فارسی,1882,1429,
499,1320487,,SBS Persian - اس بی اس فارسی,4531,3,5201970.0
500,1099869,,SBS Persian - اس بی اس فارسی,4796,1125,5201970.0
501,4907239,11854291.0,پادکست پندار,12,3029,
502,3729872,,tttttarikh تاریخ ایران,34,2763,
503,4699585,24159162.0,Radiomonastro,74,348,
504,83293,,Deutsch - warum nicht?| قسمت چهارم |یاد‌گیری آلمانی  | Deutsche Welle,26,117,2623493.0
505,2623493,,Deutsch - warum nicht?| قسمت چهارم |یاد‌گیری آلمانی  | Deutsche Welle,26,1371,
506,25245,,Radio Shahrzad | 2Shanbe,4,139,
507,3874262,,Hamrah Ba Labkhand Podcast,6,4,
508,2919678,,Neurocastfarsi نوروکست فارسی,5,342,
509,4080100,,کتاب صوتی ؛ ازدواج بدون شکست,3,1330,
510,2173397,18293441.0,Radio Falsafidan,29,1,1253605.0
511,1253605,18293441.0,Radio Falsafidan,29,9409,
512,4116726,22060925.0,تاریخ شفاهی بنیاد مطالعات ایران,154,1969,
513,2913777,,Java Script,1,5,
514,2429520,,Radio-Teb | رادیو طب,7,159,
515,3784925,,کتاب صوتی مینیمالیسم دیجیتال,26,1577,
516,2767720,18633081.0,پادکست فارسی رادیو چرخ - Radio Charkh,8,5698,
517,2612794,,if I - اگر من,3,15,
518,3858387,21316276.0,Madaar | مدار,6,2327,
519,2092535,9630079.0,Radio Laleh| رادیولاله,31,2945,
520,3585615,20514022.0,Osloub | اسلوب,9,154,
521,3222534,,کتابخانه کوچک فارسیSmall Persian Library,61,863,
522,4846699,9674962.0,Bandar-E-Tehran | رادیو بندر تهران,124,159521,
523,4590176,9674962.0,Bandar-E-Tehran | رادیو بندر تهران,124,9339,4846699.0
524,5326616,,خانه ادب پارسی- پادکست شاهنامه خوانی شاه پاد,150,0,5316821.0
525,5007715,,خانه ادب پارسی- پادکست شاهنامه خوانی شاه پاد,150,35,5316821.0
526,3139285,19244939.0,Layers پادکست فارسی,15,41,3705480.0
527,3705480,19244939.0,Layers پادکست فارسی,15,293,
528,3342456,,Lancer Cast,2,0,
529,4450760,,| روانکاوی، هنر، زندگی |,9,552,
530,4510319,,فرزانه,1,0,
531,5497245,,Sound Life Global,20,2,
532,2049819,4688565.0,پادکست تورق,14,477,
533,2767000,7208614.0,Non Qomfood,1,4,
534,3827408,,Honar Darham I پادکست هنر درهم,2,152,
535,2728003,,Radio papiliouo / رادیو پاپی لو,16,2250,
536,2781262,,9Point75,1,4,
537,2677925,,Bimesadeghi.life,2,6,
538,2755708,,PTSD,20,89,
539,2412063,,Paragraph | پاراگراف,12,561,
540,2939090,18685723.0,ShabNeshini | پادکست شب نشینی,28,439,
541,3296261,,Legat podcast|پادکست فارسی لگات,11,128,
542,4642650,23112845.0,باشگاه قتل پنجشنبه | The Thursday Murder Club,292,83162,5062468.0
543,5062468,23112845.0,باشگاه قتل پنجشنبه | The Thursday Murder Club,292,86140,
544,5586218,23112845.0,باشگاه قتل پنجشنبه | The Thursday Murder Club,292,0,5062468.0
545,4849997,18150210.0,Karcast - کارکست,60,15268,
546,2730422,18150210.0,Karcast - کارکست,60,4413,4849997.0
547,4385527,20121055.0,powerplus پاورپلاس,21,405,
548,3543861,20121055.0,powerplus پاورپلاس,21,71,4385527.0
549,4971504,22882288.0,دوره انتقادی تاریخ فلسفه غرب,45,98625,
550,3648222,21839361.0,من بدونِ روتوش,82,2496,4894359.0
551,4894359,21839361.0,من بدونِ روتوش,82,8383,
552,2715413,18046573.0,hoopoecast,58,53225,
553,2977918,18256867.0,Fashion Foxcast | فشن فاکس کست,15,4735,
554,4716765,16898551.0,داستان های هزار و یک شب | کتاب کست,90,29905,
555,2799345,,Mowz Podcast,19,105,
556,4849721,8837584.0,پادکست کارگاه | Kargah,112,40,4862636.0
557,4862636,8837584.0,پادکست کارگاه | Kargah,112,13130,
558,3720965,8837584.0,پادکست کارگاه | Kargah,112,1081,4862636.0
559,2953865,18155575.0,HooPod / پادکست فارسی هوپاد,4,140,
560,3517534,9191170.0,Radiokaman,1,29,
561,4212314,,Radio Image Podcast,1,6,
562,3122586,19200142.0,Radio Rapture | رادیو رپچر,3,15,
563,2774480,,Radio Ketabus | رادیو کتابوس,1,11,
564,3112339,15329999.0,خوانش کتاب برای انسان خردمند,262,15221,
565,3918171,,قند پارسی,2,11,
566,2382056,,خلاصه,4,453,4498556.0
567,2762597,8266848.0,چهل قاعده عشق,41,510,
568,25246,,Radio Shahrzad | Waltz ba Abhaye Tarik,11,1050,
569,2435382,,Falsafehaye Poch | فلسفه های پوچ,15,457,
570,5613395,,پیامبران و پادشاهان,23,2,5363488.0
571,5363488,,پیامبران و پادشاهان,25,212,
572,1713892,,پادکست رادیو تراولکست,31,550,5075156.0
573,5075156,,پادکست رادیو تراولکست,26,661,
574,2396152,,پادکست فارسی هزار اَفسان// Hezaar Afsaan Persian Podcast,8,916,
575,2763622,,رادیو خورشید - پادکست فارسی یادکست - YaadCast - Radio Khorshid's Podcast,14,58,
576,3287491,26403451.0,Vaares | پادکست فارسی وارث,7,1,3270138.0
577,2216999,14837239.0,iGhe3 | آی‌قصه,66,49789,
578,1488045,12307114.0,BioCast | بایوکست,15,3524,2769822.0
579,2769822,12307114.0,BioCast | بایوکست,15,34732,
580,4918633,25476930.0,ZaminoZaman | زمین و زمان,0,6043,
581,3329221,19182276.0,Radio Pen پادکست فارسی رادیو پن,61,28166,
582,3435979,19182276.0,Radio Pen پادکست فارسی رادیو پن,61,0,3329221.0
583,2678051,17631519.0,رادیو مدیر,29,556,
584,3093787,,bekhandim,27,1751,
585,2653641,20281414.0,Hafez Artistry - هنر حافظ,44,10609,
586,2418522,,هر شب کتاب,95,845,
587,2397049,16076490.0,LEM | پادکست لم,5,49,2455139.0
588,2455139,16076490.0,LEM | پادکست لم,20,11770,
589,3441893,,Radio Mamad | پادکست فارسی رادیو ممد,6,1,3441867.0
590,2840275,8731812.0,پادکست فارسی خرمکست-KharmaCast,12,2243,
591,2754232,,Radio Gharantineh - پادکست فارسی رادیو قرنطینه,6,198,
592,4843861,,Radio Gharantineh - پادکست فارسی رادیو قرنطینه,6,34,2754232.0
593,2157824,14871374.0,KARMA کارما,24,18922,4927179.0
594,4927179,14871374.0,KARMA کارما,24,26942,
595,4635628,20748708.0,Periscope Pod | پادکست پریسکوپ,60,6149,
596,2411980,15973772.0,Ravi | پادکست فارسی راوی,44,27770,4863934.0
597,4863934,15973772.0,Ravi | پادکست فارسی راوی,44,68357,
598,4959093,25832509.0,Amen Health and Beauty - آمن بیوتی,10,13,
599,3104796,,My hero,3,14,
600,3502213,12616134.0,مشاوره مدیریت ، شرکت مشاور مدیریت | Gazelle Consulting Group,8,87,
601,2392896,9611123.0,ChiBeposh چی بپوش,2,222,
602,3424908,,Dah Hashtad | ده هشتاد,1,19,
603,3060272,,Hafteh.ca Podcast,14,29,
604,2818728,18448796.0,Channel Book,30,279,
605,3596206,20541374.0,رادیو آرمادیلو فارسی,5,4,
606,2203057,6341971.0,رادیو استقلال مالی,45,1964,
607,2380574,,ترجمان علوم انسانی,0,8237,4498561.0
608,4496633,,ترجمان علوم انسانی,231,734,4498561.0
609,4498561,,ترجمان علوم انسانی,231,98657,
610,5377444,,NoushDarou | نوش‌دارو,19,150,
611,2984908,,BOOKTAB بوكتاب,12,390,
612,3675935,,Ranick,1,29,
613,3008414,25277766.0,Italiano ba Chiara,5,52,
614,3734238,21006779.0,Just Like the Rain درست مثل باران,13,15,
615,2213454,,Nuance | نوآنس,83,2412,
616,5631306,29998825.0,آواگرافی,5,22,
617,4945097,,صدایی دیگر,160,23,
618,5733721,,مجله نیمروزی,20,0,
619,5028355,29998825.0,پارادوکس,361,1865,
620,5733716,,پارادوکس,20,0,
621,2450817,,صحنه,150,0,
622,5733706,,مجله نیمروزی,250,0,
623,2755484,,هنر خوب زندگی کردن,28,3868,
624,3563587,,پرسه در مه,1,19,
625,448071,,RFI - اقتصاد ایران,154,767,
626,3929523,21743861.0,فکت‌نامه  | Factnameh,150,8343,
627,3687714,20827602.0,پادکست دغدغه ایران,102,56107,
628,5620610,,ماجرای مشروطه,3,3169,
629,5642383,,Dangar/دنگار,3,25,
630,2775553,11650769.0,پیزاین | Pesign,72,1348,
631,1816599,10066984.0,سبکتو | Sabketo (فارسی),304,44800,
632,3732688,12252841.0,Asoothe | آسوده,4,116,
633,2561699,,Ielts Pie,2,21,
634,2183369,,Penguin podcast- پادکست پنگوئن,2,77,
635,4166927,,Ketab__bazha,2,6,
636,2610095,17380199.0,زندگی تازه,1427,147,
637,4897409,17524690.0,Radio Hekmatane | رادیو حکمتانه,79,1585,
638,2763620,17524690.0,Radio Hekmatane | رادیو حکمتانه,79,383,4897409.0
639,2805911,,Lamasoo,1,0,
640,3143601,,Haftom,1,0,
641,5593825,28130437.0,اشراق,1,1,
642,2912513,,B.qaede | بی قاعده,1,3,
643,2423185,,رهام,1,8,
644,4410430,,تخ,1,0,
645,5436250,28713285.0,مسیر ستاره ها,51,217,
646,2658222,15401835.0,محمدرضا خدابخشی,1,1,
647,4084711,,instagram analytics tutorial,1,0,
648,4669262,,defaee_10_03,1,1,
649,4236325,,Parsa,1,0,
650,4730838,,Radio Nujaa,1,6,
651,2540325,16951207.0,گروه هوانوردی اسکایتو,10,86,
652,3739989,,Learn.More.English,1,0,
653,3603399,,پادکست تجارب آموزش مجازی,1,13,
654,4381939,,قلبم، کاروان سرایی قدیمی است,1,1,
655,3709400,,Yadgiri Pubg,1,0,
656,5081049,,نفیسه ماجانی,2,1,
657,5165662,,Disar,1,0,
658,3197188,,Hossein,1,1,
659,5473403,,Chemia.podcast,1,1,
660,3109161,,مسخره,1,1,
661,4240945,22445195.0,پادکست فارسی آیدا می‌خواند · Aida Mikhanad,10,110,
662,3454042,,ببببببببب,1,0,
663,3026076,18965904.0,Radiowski رادیوفسکی,2,75,
664,2840946,,Motarjemsho,1,1,
665,1480174,,PeymanTALK,1,2,
666,3432647,,Farhad,1,0,
667,3012949,,بازتاب,1,11,
668,3291637,,انتخاب,1,3,
669,3421090,,موفقیت و سعادتمندی,1,42,
670,4163598,,هیوا,1,0,
671,4155784,,Mahcast.Podcast,2,1,
672,3900897,20867358.0,در حلقه رندان,37,251,
673,2561029,17069916.0,سایبرکست | CyberCast,7,5627,
674,5183809,26560134.0,didcast | پادکست دید,7,44,
675,4553700,,رقصی چنین میانه میدانم آرزو است قسمت اول,1,3,
676,5573149,,Soozesh EdRock | سوزش ادراک,8,9,5573151.0
677,5600547,25144629.0,جام فیروزه ای,12,36,
678,5540483,,MŌRI,1,0,
679,4001858,18064448.0,پژواک | Pezhvak,2,130,
680,5708879,,ByteCast | بایت‌کست,2,1,
681,1882651,9640212.0,GoushFilm | گوش‌فیلم,8,37789,
682,4707263,24207676.0,آموزش زبان عربی نصرت,101,3405,
683,483201,,پادکست همفکر,54,2278,
684,2271917,,در بیست دقیقه,135,1198,
685,2656493,14852759.0,پادکست سرخابی|Sorkhabi Podcast,0,1966,
686,4638328,19219008.0,نویسش کست | پادکست بازاریابی محتوایی,29,456,
